Simulation,Portfolio Size,Return (%),Sharpe Ratio,Portfolio
195,9,62.58512490407364,1.9674820929642163,"{'XOM': 0.025058759355356945, 'GOOGL': 0.10004045793167646, 'C': 0.005447732937665664, 'MSFT': 0.03940342713357668, 'LYFT': 0.12454489002117085, 'NVDA': 0.2571399764220513, 'SOFI': 0.18111811106483122, 'DNA': 0.03984496248705875, 'NU': 0.22740168264661217}"
196,11,55.2530633851536,1.3570743957561417,"{'GOOGL': 0.020699707335895667, 'RIVN': 0.02598858419240886, 'LCID': 0.13040516666981336, 'VALE': 0.034714528294246906, 'GOOG': 0.024640173031936163, 'PBR': 0.06977233958480258, 'T': 0.07354467320769263, 'BABA': 0.002246965743560485, 'CCL': 0.16118617623847217, 'COIN': 0.23672592542690474, 'SOFI': 0.22007576027426634}"
197,4,42.02115722914619,1.5350342175584921,"{'KO': 0.04603061286662226, 'AMZN': 0.8193488667015324, 'PINS': 0.12072139123239038, 'PYPL': 0.013899129199455053}"
198,5,14.913261279204246,0.9561512721715113,"{'DIS': 0.11188193708933203, 'T': 0.4108637438009173, 'WBD': 0.0041359772340229225, 'CSCO': 0.39092826185466173, 'F': 0.08219008002106593}"
199,4,63.95952513890434,1.3701146256137275,"{'LCID': 0.006120262770836242, 'SOFI': 0.500051531216298, 'SHOP': 0.4520175438256672, 'DIS': 0.04181066218719863}"
200,12,51.13693255286289,1.232902307952153,"{'LUMN': 0.21303395787205667, 'DNA': 0.04767089446583399, 'CCL': 0.17944160180482172, 'CSCO': 0.11289720946488249, 'AAL': 0.04274644067826142, 'SOFI': 0.041366807578553946, 'WBD': 0.017693996585162568, 'COIN': 0.18430462576927678, 'LCID': 0.005546926894003636, 'RIVN': 0.052060667500962804, 'NFLX': 0.06021921256142419, 'JD': 0.043017658824759906}"
201,10,51.30115789976691,1.4076758918539705,"{'CSCO': 0.021443657154023604, 'PINS': 0.05980061186676222, 'LYFT': 0.03461553127652964, 'PYPL': 0.01859558643139608, 'SHOP': 0.3594997190163563, 'LUMN': 0.18183999518525754, 'GOOGL': 0.12791483085273261, 'META': 0.07123547035509922, 'NFLX': 0.12317893812235933, 'WBD': 0.0018756597394834847}"
202,5,69.60369615895394,1.7048550294714522,"{'NFLX': 0.06797984314207035, 'GOOGL': 0.1559850699073281, 'EGO': 0.009908966905538871, 'HOOD': 0.5764575759707252, 'LYFT': 0.18966854407433728}"
203,11,30.097535312635543,1.070823071065739,"{'VALE': 0.005912299801025068, 'VZ': 0.006430311184176012, 'NOK': 0.005673227307257037, 'PBR': 0.20603550516559796, 'LCID': 0.021861605722160435, 'NFLX': 0.18424350609120949, 'AAL': 0.1397568821602843, 'LUMN': 0.1717340759355839, 'WBD': 0.07350505543600237, 'GM': 0.08214108497859621, 'DIS': 0.10270644621810719}"
204,7,47.59750607368326,2.0996667755429135,"{'CCL': 0.06329918282351565, 'T': 0.06308830136639824, 'PLUG': 0.004035983904884007, 'NU': 0.2717136415607025, 'GOOG': 0.2887016477494105, 'NFLX': 0.3008302808992165, 'KO': 0.008330961695872599}"
205,9,20.109810687141145,0.9247318237827605,"{'T': 0.09634011617101466, 'WFC': 0.22488247071434372, 'AAL': 0.035207936457969775, 'GM': 0.2267993828449206, 'F': 0.07705427408855182, 'KO': 0.11064516990912411, 'DNA': 0.006693520677611783, 'VZ': 0.06414428145970527, 'LYFT': 0.1582328476767583}"
206,12,55.64234859744469,2.0674497682538338,"{'LCID': 0.0341012017088151, 'NVDA': 0.2234957300962622, 'AAPL': 0.07176459904931766, 'WFC': 0.012545418014461483, 'GOOGL': 0.10224099372246188, 'NFLX': 0.09904250586466017, 'VALE': 0.06330866670714745, 'RIVN': 0.004831976863112195, 'PLTR': 0.17490418493532373, 'NIO': 0.10413331457311338, 'KO': 0.1039136944425616, 'CSCO': 0.005717714022763317}"
207,10,46.392011801718816,1.4109041411142247,"{'JD': 0.0350465135098258, 'WFC': 0.10839378508263454, 'NIO': 0.06520641841619745, 'PFE': 0.02208107927653211, 'LCID': 0.10796468407926837, 'SOFI': 0.2748567133408144, 'GM': 0.02456263830901423, 'META': 0.25105283708357884, 'TSLA': 0.08777768407771612, 'BAC': 0.023057646824418136}"
208,12,56.12804580917719,1.4154405652886919,"{'PBR': 0.03869515406164635, 'T': 0.06802776469990152, 'XOM': 0.023488313558592246, 'KO': 0.06974642692352222, 'LUMN': 0.2339125491969232, 'BABA': 0.013704462327082556, 'AAPL': 0.14056524290936084, 'INTC': 0.01471228746958693, 'HOOD': 0.22784481848380284, 'COIN': 0.12541602066122465, 'WBD': 0.018722515522663335, 'DNA': 0.025164444185693427}"
209,7,71.85133558119617,2.1299998993538662,"{'PINS': 0.0535322657950476, 'HOOD': 0.3478615700939973, 'LYFT': 0.13508770562267322, 'BAC': 0.003155707479936404, 'META': 0.372434337249711, 'JD': 0.01820340264064487, 'NU': 0.06972501111798958}"
210,12,49.380853929939875,1.7857978187864083,"{'VALE': 0.005344236095198298, 'DNA': 0.014208003032198198, 'PINS': 0.049006394313399544, 'SOFI': 0.1375545724980973, 'NU': 0.1418158200076601, 'WFC': 0.05480966120145829, 'INTC': 0.025932882493449227, 'BAC': 0.13044392339888614, 'KO': 0.0752967430009674, 'COIN': 0.15835269411211464, 'PBR': 0.17943663453989073, 'VZ': 0.027798435306680087}"
211,9,55.458426737577504,1.985618414984663,"{'KO': 0.010495069413929983, 'CSCO': 0.06861090136513918, 'NU': 0.3265890072661104, 'GOOGL': 0.09794243411034645, 'DNA': 0.012133084205268223, 'HOOD': 0.29958647342187583, 'XOM': 0.11820605624530696, 'DIS': 0.02560739954744652, 'AAL': 0.040829574424576374}"
212,10,49.69570135646728,1.535142573255848,"{'GOOGL': 0.171828808498673, 'BABA': 0.006459993343950358, 'AAL': 0.010830759887418818, 'RIVN': 0.3013613681899587, 'VALE': 0.01664950359728923, 'C': 0.05020917360956447, 'AMZN': 0.016210567744605747, 'T': 0.10582267167725508, 'UBER': 0.016839305184696025, 'NVDA': 0.3037878482665887}"
213,5,91.93052189039385,2.102180350149185,"{'PLUG': 0.007091776309233078, 'NVDA': 0.7168853092220299, 'LCID': 0.05027100544722368, 'LUMN': 0.19468531627497346, 'NFLX': 0.031066592746539813}"
214,10,63.1433785438749,2.117460955755486,"{'WBD': 0.012367173032704307, 'SNAP': 0.12227869526179631, 'LYFT': 0.06380178613497539, 'HOOD': 0.20669759166567275, 'NIO': 0.02895100974893777, 'NVDA': 0.27501595563215947, 'XOM': 0.017868823083046426, 'CSCO': 0.07010989621283464, 'GOOGL': 0.15102004250551102, 'MSFT': 0.05188902672236181}"
215,4,17.186896443325317,0.6120214836202006,"{'BABA': 0.008119355780886668, 'XOM': 0.019490342518511256, 'T': 0.35791957694669774, 'PINS': 0.6144707247539043}"
216,11,53.93955398515299,2.264905640268806,"{'HOOD': 0.20317558972124605, 'AMD': 0.09444116716138184, 'WFC': 0.1598194469765354, 'GOOGL': 0.051883119777051165, 'EGO': 0.1805348947186766, 'RIVN': 0.005451454137695775, 'UBER': 0.16460160161895052, 'C': 0.016007032606174875, 'META': 0.11314735852635192, 'DIS': 0.003956127835895215, 'T': 0.006982206920040453}"
217,5,47.43056711535426,0.7804778441897279,"{'GOOG': 0.434513007960937, 'SNAP': 0.014829967764421022, 'NIO': 0.020086917430811934, 'BAC': 0.00919217957055011, 'LUMN': 0.5213779272732799}"
218,12,57.91982580240632,1.9262272406267698,"{'GOOGL': 0.014133145820033919, 'DIS': 0.15609418018136542, 'VALE': 0.027714240417397097, 'PLUG': 0.016694625965866194, 'C': 0.046031115226666225, 'XOM': 0.1400194418415929, 'F': 0.0065999253654025255, 'SOFI': 0.12970033018859614, 'NFLX': 0.09529819807176942, 'LUMN': 0.0382291462600503, 'PLTR': 0.2538344517275841, 'SHOP': 0.07565119893367571}"
219,11,57.915609912283216,1.6677801804822077,"{'COIN': 0.23872765971412205, 'LYFT': 0.024022257063773596, 'GOOGL': 0.2534957758910642, 'DIS': 0.0029247813793285967, 'VALE': 0.050025018539797246, 'KO': 0.07527272161876086, 'BABA': 0.0418522386937517, 'SNAP': 0.0002057182569901706, 'C': 0.044215007762919256, 'NU': 0.02578405245978185, 'TSLA': 0.2434747686197105}"
220,8,61.73577463140444,1.8708991022781623,"{'CCL': 0.19143689984066137, 'GOOG': 0.0010802779265011264, 'SNAP': 0.07285031142729552, 'HOOD': 0.3654468824282615, 'PINS': 0.0536879747932213, 'AMD': 0.07422727218377212, 'UBER': 0.17550704386712412, 'C': 0.06576333753316281}"
221,4,131.59561987795504,2.01786237625701,"{'PLUG': 0.008093797525145798, 'PLTR': 0.9591715254240186, 'LYFT': 0.02422141520430932, 'NOK': 0.008513261846526239}"
222,10,41.89901211030399,1.8121519575197338,"{'NU': 0.11347857445046058, 'C': 0.23791910995245724, 'GOOGL': 0.11670126844555374, 'PFE': 0.027502945803386043, 'PYPL': 0.04827659722202847, 'LCID': 0.0037082567883158337, 'RIVN': 0.11947557051853051, 'META': 0.26644322784736274, 'XOM': 0.029848279015401713, 'BABA': 0.036646169956503154}"
223,5,43.84829685107366,1.763227553564284,"{'CSCO': 0.08245171035945392, 'T': 0.04620846106354983, 'UBER': 0.4350853455442526, 'KO': 0.0017764415611285656, 'AMZN': 0.43447804147161506}"
224,3,128.96128428528377,2.046958390163755,"{'BAC': 0.055258597710792806, 'PLTR': 0.9297805870719719, 'PINS': 0.014960815217235288}"
225,7,53.30177580982558,2.1564784920240436,"{'WFC': 0.017714982774464955, 'C': 0.12716259941421867, 'META': 0.38983155834450517, 'AMZN': 0.35843415638563236, 'KO': 0.02551214877473832, 'VALE': 0.0455894571170365, 'GM': 0.035755097189404}"
226,5,67.26529401859653,1.5636799027910766,"{'UBER': 0.07493516959828134, 'JPM': 0.01879417513871616, 'SOFI': 0.378020734349643, 'GOOGL': 0.06536418938948117, 'TSLA': 0.46288573152387835}"
227,10,68.94468707812896,2.10653303609188,"{'AMD': 0.07884054827266798, 'JD': 0.09020040890509327, 'MSFT': 0.06553455389145993, 'PINS': 0.00500792217191212, 'TSLA': 0.02874816916640651, 'META': 0.055124140492779264, 'XOM': 0.03574882572209708, 'PLTR': 0.3740876213581562, 'GM': 0.040864546976105705, 'AAPL': 0.22584326304332203}"
228,5,85.14169060359332,1.7612667997985452,"{'HOOD': 0.8282160921835178, 'BAC': 0.024796129526985396, 'AMD': 0.031985638727469595, 'GOOGL': 0.05107733808979522, 'RIVN': 0.06392480147223205}"
229,3,94.11369272109515,1.7407414143108404,"{'HOOD': 0.9733883165287903, 'LCID': 0.025491286661847516, 'WBD': 0.001120396809362125}"
230,10,55.331679138998254,1.7677860836019248,"{'BABA': 0.07418797904889074, 'NFLX': 0.11214770864890264, 'VALE': 0.013979702804487867, 'LCID': 0.0424250551845199, 'SOFI': 0.21728900414439867, 'PBR': 0.12044533702629723, 'AAL': 0.12489850911364121, 'PFE': 0.04325659110219646, 'PLTR': 0.22194747677310883, 'F': 0.02942263615355658}"
231,12,49.73072660017262,1.956422085522851,"{'AAL': 0.08526776798567438, 'TSLA': 0.037545659563866435, 'RIVN': 0.02605559772789018, 'UBER': 0.10201048522234522, 'AAPL': 0.035815663669583726, 'AMZN': 0.09684573510659514, 'LCID': 0.04654829812047211, 'XOM': 0.0807765303674639, 'NIO': 0.03747146422048013, 'PYPL': 0.04341142624659553, 'GM': 0.10928622404803112, 'NVDA': 0.2989651477210022}"
232,10,66.97203336571022,1.6882098706876594,"{'NOK': 0.05019482786546777, 'T': 0.037701779898504706, 'COIN': 0.3684095543940525, 'NVDA': 0.13182727320171111, 'NFLX': 0.03523302154942343, 'VZ': 0.03374272073499898, 'CSCO': 0.014988797097378388, 'WBD': 0.06274697421700408, 'INTC': 0.12639588524441978, 'GOOGL': 0.13875916579703915}"
233,7,59.43753581712306,1.7342474046678629,"{'HOOD': 0.28666011407563535, 'LCID': 0.03094742689940132, 'SNAP': 0.11155298972674964, 'PFE': 0.008150841128304826, 'F': 0.018711915589091358, 'SOFI': 0.25473783639425607, 'JPM': 0.2892388761865615}"
234,9,33.63366538563305,0.8703538420727425,"{'AAPL': 0.15659195274176105, 'DIS': 0.04858733519041926, 'GOOG': 0.187776462539421, 'MSFT': 0.03242023554740342, 'PINS': 0.059205668755765904, 'PYPL': 0.046723659374542974, 'LUMN': 0.3067723001033114, 'WBD': 0.06789283257900783, 'CSCO': 0.09402955316836721}"
235,3,34.786256148392894,0.8087092728821428,"{'AMD': 0.9017354823391914, 'WFC': 0.09525618896137321, 'DIS': 0.003008328699435402}"
236,6,65.18998118943563,2.203761786199328,"{'XOM': 0.03960793241481537, 'TSLA': 0.24727770711789945, 'BABA': 0.0170280592778676, 'CCL': 0.1715617475535803, 'META': 0.43605194255372237, 'WFC': 0.08847261108211497}"
237,5,104.06777700750409,2.1355948425990157,"{'LUMN': 0.054789714823991406, 'TSLA': 0.1271448674343605, 'BABA': 0.03974693949258588, 'EGO': 0.13639811266672958, 'PLTR': 0.6419203655823326}"
238,10,66.19527756967203,2.2708528169153026,"{'CSCO': 0.19273622428381318, 'AMD': 0.022981985926288927, 'C': 0.004280083976125871, 'UBER': 0.19434719560612063, 'VALE': 0.021473692715100152, 'PLTR': 0.2612706767216762, 'NU': 0.2643455771975566, 'PLUG': 0.0031070790748133938, 'MSFT': 0.022236894036575004, 'BAC': 0.013220590461930136}"
239,7,58.71220227747793,2.064731399807625,"{'CSCO': 0.019727975983600824, 'NFLX': 0.09804836047799306, 'NOK': 0.020164782585436945, 'META': 0.31173963288490336, 'SHOP': 0.27388705451307654, 'CCL': 0.18606204988441907, 'T': 0.09037014367057022}"
240,4,79.40410320853226,1.7684314043192257,"{'EGO': 0.13304590340786185, 'HOOD': 0.779702620137389, 'RIVN': 0.006377266927251032, 'JD': 0.08087420952749816}"
241,3,38.61293440897715,1.7034787172704584,"{'BAC': 0.004899884091507071, 'JPM': 0.27337837757308997, 'GOOGL': 0.721721738335403}"
242,3,76.53194424462471,2.163255377539817,"{'AAPL': 0.048321853932201723, 'META': 0.9154366771011988, 'PBR': 0.03624146896659951}"
243,7,95.02626736530188,2.3231862107796513,"{'NFLX': 0.021993937074655, 'AAL': 0.03376376335602047, 'SOFI': 0.2738178643921733, 'META': 0.2533410481654169, 'TSLA': 0.06671810078923807, 'CSCO': 0.000394376675294677, 'PLTR': 0.34997090954720167}"
244,8,82.36383739217491,1.9267051092725387,"{'TSLA': 0.4204143280654209, 'XOM': 0.09656358564329331, 'DNA': 0.020392451119767476, 'NIO': 0.008440530034489418, 'GOOGL': 0.06880446807181259, 'DIS': 0.006878010972623258, 'PLTR': 0.3644804815280047, 'SHOP': 0.014026144564588377}"
245,11,60.845095306454866,1.8183946672757483,"{'DNA': 0.041360646372061084, 'SNAP': 0.17792819286730235, 'NOK': 0.13775727761708764, 'AMD': 0.040908879534546146, 'MSFT': 0.003175658645464538, 'PLTR': 0.22208376723212098, 'BABA': 0.013082007713025518, 'F': 0.006507944580708978, 'PFE': 0.016374773998598935, 'JD': 0.1045734857164683, 'NVDA': 0.23624736572261557}"
246,7,40.62480701785914,1.351297490491565,"{'SNAP': 0.15928464751254273, 'BAC': 0.07554428340089768, 'AMD': 0.23426372418764657, 'T': 0.015242973052929229, 'LYFT': 0.06162052135478741, 'PFE': 0.033845378741189584, 'NU': 0.4201984717500068}"
247,9,43.63286807588434,1.5149011022715717,"{'GM': 0.02140532387493442, 'BAC': 0.1121632873207967, 'AMD': 0.03611387971626802, 'GOOGL': 0.2624051013511623, 'MSFT': 0.07631420917202034, 'JD': 0.037001670610846714, 'AAL': 0.06170319909034172, 'SOFI': 0.3470219623684574, 'VZ': 0.045871366495172386}"
248,6,56.25563820817142,2.0448725593506265,"{'PBR': 0.12752931898015968, 'LYFT': 0.08805410559258978, 'META': 0.5785871023545346, 'PLUG': 0.0002375099138632813, 'AMZN': 0.015073313711799824, 'AAL': 0.19051864944705277}"
249,11,33.398418738416716,1.5571847779577352,"{'DNA': 0.028880064430846966, 'META': 0.26695712989026654, 'AAL': 0.00649234939922326, 'WFC': 0.13994047684923114, 'T': 0.1119592600296429, 'EGO': 0.03699992455614373, 'INTC': 0.06246782828735274, 'NIO': 0.042945584297474484, 'LCID': 0.01179050256928261, 'WBD': 0.022175915290039372, 'GM': 0.26939096440049626}"
250,11,62.96676232331575,1.777213445812332,"{'TSLA': 0.1491985390494127, 'SHOP': 0.04219272350788984, 'CSCO': 0.05815630576351974, 'F': 0.029706828493043094, 'C': 0.11340165404560999, 'UBER': 0.16783685464589723, 'WFC': 0.017781613599204618, 'PINS': 0.05431866685215829, 'COIN': 0.24670771901318767, 'CCL': 0.11691934679602277, 'INTC': 0.003779748234054021}"
251,5,32.58000812733392,1.3278159594724075,"{'XOM': 0.005404519434138107, 'VZ': 0.1202875168224047, 'GM': 0.022833935831401937, 'GOOGL': 0.8166580586011603, 'NIO': 0.03481596931089498}"
252,3,23.275877212166414,0.3819582391552928,"{'SNAP': 0.9604406249662006, 'JD': 0.0140569746895967, 'CSCO': 0.025502400344202626}"
253,7,67.08425826887067,1.8992942796787255,"{'JD': 0.01375890857447113, 'SOFI': 0.19121001337258525, 'HOOD': 0.4279111273642925, 'WFC': 0.22062546459803786, 'AMD': 0.07199456266347744, 'T': 0.06973970310127918, 'BAC': 0.00476022032585659}"
254,4,50.99061940145827,0.5301528856806652,"{'LUMN': 0.8575336872024365, 'XOM': 0.08529749434588804, 'BABA': 0.0051571095316172285, 'F': 0.05201170892005821}"
255,9,41.54218456530581,1.7199521479595656,"{'JPM': 0.10429744810619253, 'PLUG': 0.03294170991434806, 'META': 0.32524069241793596, 'AAPL': 0.2163834909853204, 'PFE': 0.047422245999722966, 'INTC': 0.028067748501826084, 'DNA': 0.048400794431835384, 'CCL': 0.19366581847225933, 'NFLX': 0.0035800511705593747}"
256,4,52.90410250702329,1.2656694755168343,"{'WBD': 0.010301406764900625, 'PBR': 0.026913256252108227, 'CCL': 0.9063229473563268, 'GOOGL': 0.05646238962666436}"
257,3,37.61876390031142,1.3362165437739233,"{'INTC': 0.0019484007736625395, 'GOOG': 0.9562058039218229, 'PYPL': 0.041845795304514585}"
258,9,59.390809419788305,1.8796580528672442,"{'NU': 0.23359803391514178, 'JD': 0.026761491817942063, 'DIS': 0.0945116244684104, 'NIO': 0.07492505645893266, 'SOFI': 0.1719285597076004, 'T': 0.05519039577732364, 'PLTR': 0.20247546493914131, 'DNA': 0.014473663054439569, 'AMZN': 0.12613570986106815}"
259,8,49.73764608868734,2.031805357431397,"{'VZ': 0.06647239540214568, 'C': 0.001819290684900943, 'GOOG': 0.06085300001325529, 'GOOGL': 0.3752160313022635, 'NOK': 0.0376065669353466, 'GM': 0.03456768453320643, 'DIS': 0.04564667818989983, 'META': 0.3778183529389817}"
260,10,46.710280675194475,1.8285582862475678,"{'SHOP': 0.2482978630072639, 'F': 0.006370626094916221, 'AAL': 0.012871149139991302, 'META': 0.1652922910367243, 'GOOGL': 0.16320342215089542, 'NOK': 0.07096645182875509, 'SNAP': 0.0451808923250394, 'T': 0.10524076078316956, 'WFC': 0.017173029116553256, 'UBER': 0.16540351451669164}"
261,11,67.40677467032658,2.177891377309773,"{'SNAP': 0.02211774336965349, 'NVDA': 0.08760927758721451, 'PLTR': 0.20115315088897345, 'HOOD': 0.20522710482262108, 'NIO': 0.01945397433514391, 'C': 0.14788863718542963, 'AMD': 0.013819497554607242, 'WBD': 0.09064177264522896, 'T': 0.007281384671725359, 'LCID': 0.04258769984080349, 'GOOGL': 0.16221975709859876}"
262,4,30.533505569173826,1.240400037477114,"{'BABA': 0.003904166373806754, 'SNAP': 0.0029075781886859025, 'C': 0.46995288859052226, 'EGO': 0.523235366846985}"
263,8,38.57894335887052,1.802100052819189,"{'T': 0.05704772648593453, 'VZ': 0.10237982992665798, 'META': 0.3175337700538144, 'MSFT': 0.2673143120507206, 'LYFT': 0.04500844391800294, 'LCID': 0.038111763695063715, 'RIVN': 0.006020561541519927, 'AAL': 0.16658359232828593}"
264,9,85.58209873232485,2.1108900221081734,"{'XOM': 0.037830433491511606, 'PINS': 0.010574437875593442, 'AMD': 0.022702616923143914, 'SNAP': 0.040329843401841224, 'TSLA': 0.0555691069832421, 'PLTR': 0.2653106740986417, 'COIN': 0.27596201263629966, 'NU': 0.037876973267832306, 'EGO': 0.25384390132189405}"
265,8,62.68161741348576,1.9285681839008448,"{'BABA': 0.0194005053856267, 'PYPL': 0.04179082547887923, 'LCID': 0.09416568155997794, 'AMD': 0.2293265217421005, 'DIS': 0.027835025863261288, 'META': 0.29727430007004774, 'NVDA': 0.28842849690576505, 'JD': 0.001778642994341583}"
266,7,51.270424945294366,1.860175355005975,"{'PFE': 0.0062716182467834145, 'SNAP': 0.04719472695824366, 'NFLX': 0.2895159749646831, 'META': 0.32210839027307864, 'AMD': 0.22893294058482638, 'AMZN': 0.04032498596104806, 'WBD': 0.0656513630113367}"
267,6,84.58899562744955,2.1743665858439263,"{'NIO': 0.033604575250754685, 'GM': 0.11427352610272966, 'PBR': 0.14270292376645952, 'MSFT': 0.14353829287947595, 'NU': 0.05678317074568671, 'PLTR': 0.5090975112548934}"
268,7,77.58891321639506,1.7657435092717593,"{'CSCO': 0.13524997115466333, 'DNA': 0.014121239939845246, 'COIN': 0.28505725220441114, 'LYFT': 0.15254695671004112, 'PLTR': 0.28645988472746325, 'VALE': 0.03828547194921983, 'XOM': 0.08827922331435599}"
269,12,30.240533869441688,1.4711609516535578,"{'TSLA': 0.12284730216098351, 'NOK': 0.08355925242484868, 'JD': 0.11219711718345102, 'JPM': 0.222236565750271, 'NIO': 0.010720894790348143, 'GOOG': 0.19129814397567618, 'GM': 0.17200249371284856, 'XOM': 0.017268930037442336, 'DNA': 0.0022282385232966625, 'GOOGL': 0.04039816472037123, 'PYPL': 0.016135474036091762, 'BAC': 0.009107422684370895}"
270,3,101.91787242950826,2.3896726025588237,"{'SOFI': 0.21809056811060024, 'NVDA': 0.7671531446633376, 'LCID': 0.014756287226062183}"
271,8,39.86866021175374,1.9525539676203478,"{'NU': 0.27967838946637347, 'EGO': 0.148594942033824, 'VZ': 0.03020065062172006, 'AMZN': 0.21271133617503454, 'PBR': 0.12150642912048087, 'LCID': 0.033138195651023473, 'AAPL': 0.16343249922086428, 'JD': 0.010737557710679196}"
272,6,49.72020223443453,1.3746053177784094,"{'LCID': 0.08074786917623217, 'XOM': 0.004093016876272731, 'UBER': 0.15994875364392222, 'PBR': 0.11434874163203645, 'MSFT': 0.12359626836615561, 'TSLA': 0.5172653503053809}"
273,8,57.83851885579401,1.7965586572508798,"{'AMZN': 0.15906988289615356, 'VALE': 0.013306938944571717, 'NVDA': 0.40755275059143187, 'BABA': 0.015383399870881739, 'RIVN': 0.1285954378002071, 'GOOG': 0.008595957682456938, 'WBD': 0.20955983443816245, 'LUMN': 0.057935797776134564}"
274,7,49.014220319962945,1.4930287198231837,"{'SOFI': 0.3539282052957864, 'VZ': 0.0695684563571978, 'NIO': 0.03226597307945023, 'XOM': 0.029322196947909173, 'PINS': 0.07970994202013916, 'NU': 0.32086747957316103, 'AAL': 0.11433774672635626}"
275,9,66.20860633281875,1.822902694355001,"{'JD': 0.02898144940291576, 'GM': 0.12663988697133718, 'SHOP': 0.17847151633338337, 'NU': 0.16472000720050686, 'PINS': 0.08648358473077611, 'RIVN': 0.017253659817843055, 'XOM': 0.020108133404588197, 'META': 0.11925553553903863, 'COIN': 0.25808622659961084}"
276,11,43.96219510566431,2.114033121894834,"{'AMD': 0.05273207046416488, 'PYPL': 0.05063468918374462, 'NIO': 0.020513117073405723, 'GOOGL': 0.08581349628069034, 'GM': 0.02940014651030713, 'LCID': 0.02963238509555747, 'CSCO': 0.22345420601142563, 'AAPL': 0.06289094564664893, 'NVDA': 0.2319011977603645, 'WFC': 0.17088967148579495, 'C': 0.0421380744878956}"
277,11,48.0758967419314,2.0175831512982763,"{'PBR': 0.120032643658628, 'HOOD': 0.26825218443794235, 'XOM': 0.04292855907266915, 'MSFT': 0.031947741387111685, 'PFE': 0.018299294710981556, 'NIO': 0.05121421913314488, 'GOOG': 0.27024510803668234, 'JPM': 0.1026059585353795, 'DNA': 0.0023285015158590943, 'UBER': 0.004175943255373351, 'AMZN': 0.08796984625622828}"
278,10,63.77251164194454,1.7408651439710572,"{'COIN': 0.30944541892810007, 'VZ': 0.0025514338426893012, 'MSFT': 0.053399370197117685, 'XOM': 0.005983564662113198, 'CSCO': 0.1395627894131508, 'TSLA': 0.1101973624849076, 'SHOP': 0.021936151217357067, 'BABA': 0.05753790498993237, 'AAL': 0.15233522743314606, 'META': 0.14705077683148576}"
279,3,30.742596925214905,1.1687623927037503,"{'EGO': 0.6041947772851383, 'C': 0.39520748105248166, 'LCID': 0.0005977416623800535}"
280,9,34.90751546971156,1.3550255604238388,"{'PLUG': 0.0021060925904918923, 'INTC': 0.053243411649729205, 'GOOGL': 0.22328209285525172, 'XOM': 0.09818879006479225, 'WFC': 0.14467977302171345, 'LCID': 0.013616148218422677, 'SNAP': 0.1460192930060184, 'SOFI': 0.2163703761545557, 'CSCO': 0.10249402243902477}"
281,7,87.2532773854118,2.0219219040368963,"{'PLUG': 0.03677344687690036, 'DNA': 0.02928296179144926, 'PLTR': 0.3359306613781997, 'COIN': 0.23755180100841503, 'NFLX': 0.32409018120788674, 'PINS': 0.020187900601000845, 'PFE': 0.01618304713614806}"
282,4,13.890062514295334,0.27493498829432006,"{'NIO': 0.0066896345731616985, 'LCID': 0.023182464256744466, 'DIS': 0.30092571239268884, 'LYFT': 0.669202188777405}"
283,6,47.790637191568166,1.2442154069831728,"{'SOFI': 0.4964546598139668, 'KO': 0.03751621832642842, 'AMD': 0.25020160441834816, 'CSCO': 0.028190055674267255, 'WBD': 0.12127448315064684, 'C': 0.0663629786163424}"
284,4,81.76657157390709,1.8911499085634191,"{'JPM': 0.2089903426073257, 'XOM': 0.0197887742496697, 'GOOG': 0.01954482498904162, 'HOOD': 0.751676058153963}"
285,8,35.56289126037821,1.8152859845799676,"{'GOOGL': 0.19529532831038313, 'GM': 0.13507157035683587, 'CSCO': 0.002068927448041353, 'AAPL': 0.10656359948310622, 'INTC': 0.0072773387187761015, 'WBD': 0.008712086643847575, 'WFC': 0.3230425510855439, 'UBER': 0.2219685979534658}"
286,11,41.83107797890099,1.364913396185691,"{'F': 0.036582401044270685, 'C': 0.0488568981329246, 'RIVN': 0.035554848769746114, 'META': 0.2990485394857459, 'DNA': 0.018943571757017493, 'AAL': 0.029318561825759083, 'LUMN': 0.12345333346781327, 'AMD': 0.15896529196002385, 'MSFT': 0.042113902753532606, 'NIO': 0.05733991305409815, 'SNAP': 0.1498227377490683}"
287,4,88.24023470298378,1.806489737765297,"{'JD': 0.013335597955539367, 'HOOD': 0.7734854487075714, 'NOK': 0.03979702633099559, 'SOFI': 0.1733819270058936}"
288,4,49.449013587340886,1.3808651414458153,"{'BABA': 0.05174004995032766, 'CCL': 0.6770191958878397, 'PLUG': 0.001949874307363586, 'UBER': 0.26929087985446915}"
289,9,64.49868207473635,2.199128170198346,"{'BABA': 0.02405212844248446, 'NVDA': 0.27687406671032283, 'SHOP': 0.30230365885683863, 'WFC': 0.21586522693342236, 'GM': 0.008501985412890534, 'GOOG': 0.04335954457526722, 'EGO': 0.006096016048414789, 'NFLX': 0.11890067813909248, 'JPM': 0.004046694881266681}"
290,3,61.091606391269224,1.600507209508802,"{'MSFT': 0.015873354441754178, 'NU': 0.9320062592890126, 'UBER': 0.05212038626923324}"
291,5,78.61268434179239,1.765952563945366,"{'HOOD': 0.7891268076464483, 'BABA': 0.021474285606086784, 'KO': 0.04156280144687938, 'XOM': 0.06487002231549738, 'PINS': 0.0829660829850882}"
