Date,Price
2024-11-25,167.45806884765625
2024-11-26,168.9263916015625
2024-11-27,169.03627014160156
2024-11-29,168.756591796875
2024-12-02,171.29368591308594
2024-12-03,171.1438446044922
2024-12-04,174.17037963867188
2024-12-05,172.44236755371094
2024-12-06,174.510009765625
2024-12-09,175.3699951171875
2024-12-10,185.1699981689453
2024-12-11,195.39999389648438
2024-12-12,191.9600067138672
2024-12-13,189.82000732421875
2024-12-16,196.66000366210938
2024-12-17,195.4199981689453
2024-12-18,188.39999389648438
2024-12-19,188.50999450683594
2024-12-20,191.41000366210938
2024-12-23,194.6300048828125
2024-12-24,196.11000061035156
2024-12-26,195.60000610351562
2024-12-27,192.75999450683594
2024-12-30,191.24000549316406
2024-12-31,189.3000030517578
2025-01-02,189.42999267578125
2025-01-03,191.7899932861328
2025-01-06,196.8699951171875
2025-01-07,195.49000549316406
2025-01-08,193.9499969482422
2025-01-10,192.0399932861328
2025-01-13,191.00999450683594
2025-01-14,189.66000366210938
2025-01-15,195.5500030517578
2025-01-16,192.91000366210938
2025-01-17,196.0
2025-01-21,198.0500030517578
2025-01-22,198.3699951171875
