Date,Price
2024-12-16,43.17036056518555
2024-12-17,42.761680603027344
2024-12-18,41.16683578491211
2024-12-19,41.117000579833984
2024-12-20,41.40999984741211
2024-12-23,41.34000015258789
2024-12-24,41.77000045776367
2024-12-26,41.900001525878906
2024-12-27,41.45000076293945
2024-12-30,41.130001068115234
2024-12-31,41.16999816894531
2025-01-02,41.09000015258789
2025-01-03,41.56999969482422
2025-01-06,41.470001220703125
2025-01-07,41.2400016784668
2025-01-08,41.34000015258789
2025-01-10,40.68000030517578
2025-01-13,40.9900016784668
2025-01-14,41.560001373291016
2025-01-15,42.150001525878906
2025-01-16,42.38999938964844
2025-01-17,42.540000915527344
2025-01-21,43.220001220703125
2025-01-22,43.099998474121094
2025-01-23,43.060001373291016
2025-01-24,42.959999084472656
2025-01-27,42.61000061035156
